Track,Artist,Year,Duration,Time_Signature,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Popularity,Genre,Loudness_dB
Would? (2022 Remaster),Alice In Chains,1992,206773,4,0.3006072874493927,0.8428274717157023,6,0.8265048262148391,1,0.05136842105263158,0.00028614486560729483,9.219858156028368e-06,0.0736071573810492,0.5925176946410515,100.127,75,Alt. Rock,-7.457
I Stay Away,Alice In Chains,1994,254400,4,0.17611336032388664,0.7817604384332683,6,0.8346037532623556,1,0.04273684210526315,0.04538056765117234,0.003505572441742655,0.07096380642537616,0.2790697674418605,81.37,62,Alt. Rock,-7.066
No Excuses,Alice In Chains,1994,255573,4,0.5334008097165992,0.8388230760906247,3,0.8564149301959485,1,0.034,0.020681747672437422,0.0006281661600810538,0.0585603904026027,0.7290192113245703,117.454,64,Alt. Rock,-6.013
Nutshell,Alice In Chains,1994,259200,3,0.38866396761133604,0.5615186790539977,3,0.7726086416172999,0,0.031157894736842107,0.3744973639531767,0.25633232016210744,0.0661854412362749,0.16076845298281092,136.136,72,Alt. Rock,-10.059
Heaven Beside You,Alice In Chains,1996,327893,4,0.5576923076923077,0.7246978007759117,10,0.8341066324205643,0,0.03368421052631579,0.004527112979029096,0.00016919959473150962,0.10532736884912566,0.5652173913043479,111.243,61,Alt. Rock,-7.09
Brass Monkey,Beastie Boys,1986,157440,4,0.9251012145748988,0.5865461517107329,6,0.8062471519118439,0,0.34736842105263155,0.002037150639709478,1.6008105369807497e-06,0.08824725498169987,0.6622851365015168,116.371,66,Alt. Rock,-8.435
Fight For Your Right,Beastie Boys,1986,208653,5,0.5091093117408907,0.8588450542160129,8,0.8505530469364928,1,0.0691578947368421,0.0075994052202863665,0.0023708206686930094,0.06903212688084587,0.4236602628918099,133.615,69,Alt. Rock,-6.296
No Sleep Till Brooklyn,Beastie Boys,1986,246933,4,0.7206477732793521,0.6916615368690211,8,0.8120054683292597,1,0.13473684210526315,0.12248907880429599,0.0,0.04209028060187068,0.750252780586451,97.022,70,Alt. Rock,-8.157
Paul Revere,Beastie Boys,1986,220840,4,0.8937246963562753,0.5535098878038424,6,0.7068851236588094,0,0.9936842105263157,0.016163670847059084,0.0,0.21919479463196423,0.5844287158746209,91.753,57,Alt. Rock,-13.232
Hey Ladies,Beastie Boys,1989,227773,4,0.9605263157894737,0.7287021964009893,1,0.7603049007829653,1,0.22210526315789472,0.2871478786625288,0.0,0.03466856445709638,0.8038422649140546,101.718,51,Alt. Rock,-10.653
Shake Your Rump,Beastie Boys,1989,198253,4,0.8987854251012146,0.6996703281191764,1,0.7650275487799826,1,0.1726315789473684,0.015962867432597824,0.00031003039513677815,0.1002440016266775,0.704752275025278,103.066,56,Alt. Rock,-10.425
Sabotage,Beastie Boys,1994,178440,4,0.32793522267206476,0.9389329667175659,6,0.8290939972658354,0,0.10736842105263157,0.03212754229672921,0.03252279635258359,0.08509556730378202,0.5490394337714865,168.131,74,Alt. Rock,-7.332
Sure Shot,Beastie Boys,1994,199666,4,0.7004048582995951,0.7997802187461177,1,0.8168316831683169,1,0.1726315789473684,0.38955762003777117,0.0,0.2934119560797072,0.5551061678463095,97.978,58,Alt. Rock,-7.924
Intergalactic,Beastie Boys,1998,210106,4,0.7398785425101214,0.8818703290602095,2,0.846244666307635,1,0.29578947368421055,0.010541175242143819,6.393110435663628e-05,0.05124034160227734,0.36501516683518703,105.971,52,Alt. Rock,-6.504
Loser,Beck,1994,235000,4,0.6619433198380567,0.6115736243674681,2,0.7645097145697834,1,0.12526315789473683,0.03383437131964992,0.00018034447821681864,0.3991459943066288,0.7947421638018201,85.387,70,Alt. Rock,-10.45
Devils Haircut,Beck,1996,195440,4,0.6923076923076924,0.7717494493705741,7,0.8829073283897427,1,0.029789473684210522,0.13353326659966527,0.0011347517730496454,0.15921106140707605,0.8058645096056624,123.22,53,Alt. Rock,-4.734
Jack-Ass,Beck,1996,252280,4,0.7226720647773279,0.5555120856163811,2,0.8429305273623597,1,0.030210526315789472,0.1636537787688542,0.0,0.08316388775925172,0.840242669362993,106.516,35,Alt. Rock,-6.664
The New Pollution,Beck,1996,219986,4,0.6791497975708503,0.7697472515580353,1,0.8457268320974357,1,0.028210526315789474,0.02881428595811843,0.010010131712259373,0.3127287515250102,0.8998988877654197,131.788,43,Alt. Rock,-6.529
Where It's At,Beck,1996,330946,4,0.688259109311741,0.6716395587436329,2,0.8330295372633498,1,0.05642105263157895,0.16967788120269198,0.028976697061803447,0.06466043106954046,0.5379170879676441,96.941,43,Alt. Rock,-7.142
Hell Yes,Beck,1999,197906,4,0.8036437246963564,0.720693405150834,8,0.8276854882140934,1,0.3684210526315789,0.08212759249758284,0.014488348530901723,0.07340382269215127,0.7896865520728009,193.958,35,Alt. Rock,-7.4
Sexx Laws,Beck,1999,219240,4,0.6538461538461539,0.9149065929671,4,0.8966402916442272,1,0.0471578947368421,0.015059252067522157,1.3373860182370821e-05,0.09109394062627083,0.8584428715874621,134.035,45,Alt. Rock,-4.071
E-Pro,Beck,2005,202360,4,0.631578947368421,0.9599560437492235,11,0.8514437217780355,0,0.08094736842105263,0.0013343386890950697,0.17325227963525838,0.09007726718178122,0.6976744186046512,95.794,57,Alt. Rock,-6.253
Gamma Ray,Beck,2005,176920,4,0.6103238866396761,0.909901098435753,11,0.8936989933302955,0,0.04052631578947368,0.10943685686431413,0.25227963525835867,0.3218788125254169,0.7077856420626896,168.116,62,Alt. Rock,-4.213
No Rain,Blind Melon,1992,217106,4,0.3937246963562753,0.4764252720210976,9,0.7874601267658147,1,0.03326315789473684,0.6214855637405259,5.1570415400202635e-05,0.24664497763318424,0.5722952477249746,148.117,73,Alt. Rock,-9.342
Change,Blind Melon,1995,221866,4,0.4382591093117409,0.46040768952078703,2,0.7646961348854551,1,0.03610526315789473,0.6084333418005441,4.4174265450861204e-05,0.1653111020740138,0.5419615773508595,77.525,60,Alt. Rock,-10.441
Adam's Song,blink-182,1999,249626,4,0.5263157894736842,0.7757538449956517,0,0.8607647375616223,1,0.03663157894736842,0.03413557644134181,0.0,0.3574623830825539,0.3872598584428716,136.02,73,Alt. Rock,-5.803
All The Small Things,blink-182,1999,167066,4,0.4392712550607287,0.8978879115605201,0,0.8790960686026762,1,0.05136842105263158,0.010340371827682559,0.0,0.6095973973159822,0.692618806875632,148.708,83,Alt. Rock,-4.918
What's My Age Again?,blink-182,1999,148360,4,0.39574898785425106,0.9519472524990682,6,0.827291934214342,1,0.07242105263157894,0.012047200850603264,0.0004518743667679838,0.07665717771451809,0.4732052578361982,157.663,80,Alt. Rock,-7.419
Man Overboard,blink-182,2000,166733,4,0.22064777327935223,0.921914285310986,7,0.8895356062802934,1,0.06336842105263157,0.0013343386890950697,7.760891590678825e-06,0.06638877592517284,0.6188068756319515,196.291,60,Alt. Rock,-4.414
Don't Leave Me,blink-182,2001,143573,4,0.34210526315789475,0.9409351645301046,9,0.8340237789469324,1,0.09536842105263157,0.008653623146207979,4.559270516717326e-06,0.2964619764131761,0.24772497472194135,145.538,55,Alt. Rock,-7.094
Stay Together For The Kids,blink-182,2001,239333,4,0.5263157894736842,0.7807593395269988,2,0.8785575210240689,1,0.03747368421052631,0.0016556241522330847,2.1884498480243163e-05,0.14599430662871085,0.16784630940343784,145.12,65,Alt. Rock,-4.944
The Rock Show,blink-182,2001,171600,4,0.4139676113360324,0.9599560437492235,9,0.8864493143875057,1,0.09147368421052632,0.00032429751435493416,0.0,0.06527043513623423,0.839231547017189,193.144,69,Alt. Rock,-4.563
Feeling This,blink-182,2003,172645,4,0.41599190283400805,0.9629593404680318,4,0.8576784456688347,1,0.09652631578947368,0.10341275443047634,0.0,0.5252135014233429,0.6289180990899899,173.143,70,Alt. Rock,-5.952
First Date,blink-182,2003,171533,4,0.5860323886639676,0.9289219776548718,0,0.8909855420688513,1,0.04326315789473684,0.0007168681896266965,0.0,0.17039446929646196,0.8918099089989889,95.594,74,Alt. Rock,-4.344
I Miss You,blink-182,2004,227240,4,0.6629554655870445,0.7817604384332683,11,0.8453539914660922,1,0.035789473684210524,0.0010331335674031803,5.400202634245188e-06,0.0755388369255795,0.5904954499494439,110.024,76,Alt. Rock,-6.547
For Tomorrow - 2012 Remaster,Blur,1993,261240,4,0.638663967611336,0.8408252739031635,2,0.8561663697750528,1,0.03,0.014356440116907749,0.0,0.059780398535990244,0.660262891809909,95.849,43,Alt. Rock,-6.025
End of a Century - 2012 Remaster,Blur,1994,165840,4,0.451417004048583,0.6866560423376741,7,0.8287625833713079,1,0.03189473684210526,0.21184659823955646,0.0,0.1958113054087027,0.49848331648129424,80.572,46,Alt. Rock,-7.348
Girls & Boys,Blur,1994,259385,4,0.701417004048583,0.8758637356225929,7,0.8079249347528896,0,0.0331578947368421,0.009898604315867789,0.0,0.04849532330215535,0.9089989888776543,120.048,68,Alt. Rock,-8.354
Parklife,Blur,1994,187040,4,0.6396761133603239,0.8778659334351318,4,0.8379386055760388,1,0.06378947368421052,0.1546176251180975,0.0,0.32086213908092726,0.7573306370070779,138.391,56,Alt. Rock,-6.905
This Is a Low - 2012 Remaster,Blur,1994,316906,4,0.2742914979757085,0.5004516457715634,9,0.8015659306516426,1,0.034210526315789476,0.21184659823955646,0.0015805471124620061,0.1002440016266775,0.32355915065722957,170.06,39,Alt. Rock,-8.661
Country House,Blur,1995,237733,4,0.3451417004048583,0.8958857137479812,9,0.8430133808359916,1,0.07999999999999999,0.14758950561195341,0.0,0.06272875152501016,0.6845298281092013,174.987,51,Alt. Rock,-6.66
Beetlebum,Blur,1997,305146,4,0.49291497975708504,0.6486142838994364,0,0.8744977008161068,1,0.029263157894736838,0.035239995220878735,0.00020364741641337389,0.2578283855225702,0.7118301314459049,89.573,46,Alt. Rock,-5.14
Song 2,Blur,1997,121880,4,0.6659919028340081,0.7096813171818706,8,0.8414391648369859,1,0.0951578947368421,0.0018865480788635332,0.00452887537993921,0.05418869459129728,0.8645096056622852,129.701,67,Alt. Rock,-6.736
Coffee & TV,Blur,1999,358773,4,0.7520242914979757,0.7427175810887611,2,0.7714072662496375,1,0.03863157894736842,0.05120386667054887,0.23708206686930094,0.08773891825945505,0.7138523761375126,121.604,62,Alt. Rock,-10.117
Tender,Blur,1999,461946,4,0.5941295546558704,0.5665241735853446,9,0.7752392394051121,1,0.029052631578947365,0.47088300289458124,0.0,0.05286701911346076,0.5338725985844288,76.055,58,Alt. Rock,-9.932
Frank Sinatra,CAKE,1996,241026,4,0.6831983805668017,0.511463733740527,7,0.7902357181324827,1,0.04368421052631579,0.17570198363652975,0.02644376899696049,0.17344448962993086,0.5753286147623862,114.201,51,Alt. Rock,-9.208
I Will Survive,CAKE,1996,310333,4,0.507085020242915,0.6896593390564822,4,0.8162517088528937,0,0.033473684210526315,0.30722822010865475,0.00017122593718338399,0.12261081740544938,0.8827098078867543,95.758,61,Alt. Rock,-7.952
Jolene,CAKE,1996,319200,4,0.5040485829959515,0.5765351626480387,8,0.7768755955093418,0,0.04326315789473684,0.30622420303634845,1.7527862208713273e-05,0.5404636030906873,0.8564206268958544,94.232,40,Alt. Rock,-9.853
Short Skirt / Long Jacket,CAKE,1996,204128,4,0.7803643724696356,0.8097912078088118,2,0.773230042669539,1,0.04852631578947368,0.003011047199846586,0.022593718338399193,0.013013420089467263,0.8958543983822043,120.038,65,Alt. Rock,-10.029
Stickshifts and Safetybelts,CAKE,1996,128653,4,0.667004048582996,0.6826516467125965,1,0.7807075686648164,0,0.14421052631578948,0.41767009806234745,0.0,0.3066287108580724,0.923154701718908,141.556,44,Alt. Rock,-9.668
The Distance,CAKE,1996,179600,4,0.4625506072874494,0.7527285701514552,11,0.8127511495919466,0,0.09473684210526315,0.009627519706345088,0.0013779128672745697,0.04564863765758438,0.9069767441860466,183.578,68,Alt. Rock,-8.121
Never There,CAKE,1998,164266,4,0.770242914979757,0.7357098887448752,9,0.8117154811715481,0,0.04526315789473684,0.04277012326317597,0.08490374873353597,0.08062220414802765,0.5985844287158746,125.815,61,Alt. Rock,-8.171
Comfort Eagle,CAKE,2001,220202,4,0.7439271255060729,0.6926626357752905,11,0.7806454285595924,1,0.06126315789473684,0.09357338712187463,0.0,0.20801138674257827,0.903943377148635,120.99,53,Alt. Rock,-9.671
Sheep Go To Heaven,CAKE,2001,228093,4,0.6467611336032388,0.6796483499937882,4,0.7972989767596006,0,0.04221052631578947,0.018272106698902307,1.0942249240121581e-05,0.1063440422936153,0.7927199191102124,102.592,48,Alt. Rock,-8.867
Wheels,CAKE,2001,198200,4,0.7044534412955465,0.4764252720210976,4,0.8161895687476698,0,0.03926315789473684,0.12851318123813377,0.0,0.1104107360715738,0.9737108190091001,161.311,45,Alt. Rock,-7.955
Mr. Jones,Counting Crows,1993,272293,4,0.5850202429149797,0.8177999990589669,0,0.8454782716765401,1,0.03821052631578947,0.18373412021498015,2.8875379939209725e-06,0.2771451809678731,0.7421638018200203,141.621,78,Alt. Rock,-6.541
Round Here,Counting Crows,1993,331400,4,0.3168016194331984,0.477426370927367,7,0.7868801524503916,1,0.036,0.14357343732272823,7.406281661600811e-05,0.07015046766978446,0.18806875631951467,94.192,60,Alt. Rock,-9.37
A Long December,Counting Crows,1996,295066,4,0.39271255060728744,0.5795384593668469,5,0.8363229628402171,1,0.030105263157894736,0.4738950541115001,0.000557244174265451,0.21004473363155754,0.3852376137512639,70.662,58,Alt. Rock,-6.983
Big Yellow Taxi,Counting Crows,2002,225573,4,0.6862348178137653,0.8668538454661682,1,0.8910476821740752,1,0.05052631578947368,0.002960846346231271,0.0,0.15006100040666936,0.8513650151668352,88.041,64,Alt. Rock,-4.341
Superman's Song,Crash Test Dummies,1991,271600,4,0.4109311740890689,0.12403845701426457,10,0.5703218857450599,1,0.036,0.6154614613066881,1.0942249240121581e-06,0.09719398129320861,0.3195146612740142,168.4,42,Alt. Rock,-19.825
Androgynous,Crash Test Dummies,1992,156613,4,0.5060728744939271,0.20913186404716458,10,0.6481005841169891,1,0.04926315789473684,0.4257022346407978,0.0,0.09007726718178122,0.6774519716885744,115.884,22,Alt. Rock,-16.07
Keep A Lid On Things,Crash Test Dummies,1992,165600,4,0.5748987854251012,0.7266999985884505,9,0.7943369650772609,1,0.19473684210526315,0.061645644222534365,0.0001762917933130699,0.1409109394062627,0.7522750252780587,166.409,29,Alt. Rock,-9.01
He Liked To Feel It,Crash Test Dummies,1993,235306,4,0.7672064777327935,0.5755340637417693,11,0.8286383031608601,0,0.03326315789473684,0.0803203617674315,0.0861195542046606,0.07523383489223262,0.7057633973710818,112.992,20,Alt. Rock,-7.354
In The Days Of The Caveman,Crash Test Dummies,1993,220493,4,0.6629554655870445,0.8508362629658576,11,0.8215750445337421,1,0.033368421052631575,0.0793163446951252,0.0008753799392097265,0.3218788125254169,0.6491405460060667,122.95,37,Alt. Rock,-7.695
Mmm Mmm Mmm Mmm,Crash Test Dummies,1993,235173,4,0.5870445344129555,0.5755340637417693,3,0.8210572103235428,1,0.024315789473684207,0.2510032640595021,1.854103343465046e-05,0.07004880032533549,0.37411526794742167,92.934,64,Alt. Rock,-7.72
Swimming In Your Ocean,Crash Test Dummies,1996,229066,4,0.6204453441295547,0.79577582312104,0,0.8346451799991715,1,0.029473684210526315,0.09899507931232863,0.06919959473150963,0.06964213094753964,0.6501516683518707,93.873,37,Alt. Rock,-7.064
The Ballad Of Peter Pumpkinhead (feat. Ellen Reid),Crash Test Dummies,1996,224373,4,0.5040485829959515,0.9349285710924883,2,0.8707071543974482,1,0.10842105263157893,0.03152513205334543,3.2117527862208714e-05,0.21716144774298496,0.5369059656218403,128.017,33,Alt. Rock,-5.323
The Unforgiven Ones,Crash Test Dummies,1996,174026,4,0.4625506072874494,0.482431865458714,9,0.8050043498073657,0,0.030210526315789472,0.9347388903000908,0.015197568389057751,0.1063440422936153,0.3306370070778564,114.172,25,Alt. Rock,-8.495
Crash into Me,Dave Matthews Band,1996,316466,4,0.5475708502024292,0.6776461521812494,4,0.7580057168896807,1,0.03926315789473684,0.12248907880429599,0.019351570415400202,0.08275721838145586,0.5611729019211326,101.1,65,Alt. Rock,-10.764
The Space Between,Dave Matthews Band,2001,242000,4,0.4109311740890689,0.7307043942135282,9,0.8509258875678363,1,0.0331578947368421,0.04728820008855431,0.0,0.22021146807645384,0.20930232558139536,170.032,56,Alt. Rock,-6.278
California Uber Alles,Dead Kennedys,1980,207040,3,0.3208502024291498,0.885874724685287,8,0.8822030738638718,1,0.15157894736842104,0.17670600070883605,0.00025227963525835867,0.2120780805205368,0.7118301314459049,111.366,54,Alt. Rock,-4.768
Holiday in Cambodia,Dead Kennedys,1980,224866,4,0.13461538461538464,0.9279208787486024,7,0.8697129127138655,1,0.078,0.0034528147116613572,0.0004457953394123607,0.08041886945912972,0.5055611729019212,197.708,53,Alt. Rock,-5.371
Kill the Poor,Dead Kennedys,1980,187360,4,0.2732793522267207,0.9739714284369952,2,0.914288081527818,1,0.0763157894736842,0.21285061531186275,0.0020668693009118543,0.3391622610817405,0.44792719919110213,105.292,40,Alt. Rock,-3.219
Police Truck,Dead Kennedys,1980,144973,4,0.2095141700404858,0.9679648349993788,4,0.8695057790297859,1,0.10336842105263157,0.06295086641653257,6.403242147923e-05,0.4997966653111021,0.6046511627906976,202.423,53,Alt. Rock,-5.381
Nazi Punks Fuck Off,Dead Kennedys,1981,63390,3,0.4018218623481782,0.9239164831235247,10,0.897510253117362,0,0.21157894736842106,0.0013242985183720066,0.0,0.252745018300122,0.6835187057633975,112.666,49,Alt. Rock,-4.029
Too Drunk to Fuck,Dead Kennedys,1981,160653,4,0.44635627530364375,0.9669637360931094,4,0.879966030075811,0,0.052947368421052625,0.0005491973385515447,0.0008399189463019251,0.409312728751525,0.5925176946410515,103.327,48,Alt. Rock,-4.876
Bleed for Me,Dead Kennedys,1985,204916,4,0.29251012145748984,0.9629593404680318,9,0.8639960230332657,1,0.13578947368421052,0.00019377529495511543,7.872340425531916e-05,0.08357055713704759,0.11931243680485339,102.594,30,Alt. Rock,-5.647
Chemical Warfare,Dead Kennedys,1985,178560,4,0.305668016194332,0.9729703295307258,2,0.9179750611044368,1,0.18842105263157893,0.6767065027173723,0.022998986828774066,0.280195201301342,0.525783619817998,119.561,31,Alt. Rock,-3.041
MTV-Get Off the Air,Dead Kennedys,1985,217386,4,0.35425101214574894,0.8398241749968941,6,0.8528315174613696,1,0.22736842105263155,0.04156530277640841,0.0,0.07564050427002847,0.6622851365015168,145.385,34,Alt. Rock,-6.186
Be Quiet and Drive (Far Away),Deftones,1997,299866,4,0.20850202429149797,0.96596263718684,1,0.874994821657898,1,0.0831578947368421,8.945792114249111e-06,0.8378926038500507,0.3605124034160228,0.1698685540950455,92.615,76,Alt. Rock,-5.116
Engine No. 9,Deftones,1997,204880,4,0.3623481781376518,0.9819802196871505,2,0.8747048345001864,1,0.18736842105263157,9.236957065217937e-05,0.0001955420466058764,0.37982919886132577,0.3862487360970678,93.744,64,Alt. Rock,-5.13
My Own Summer (Shove It),Deftones,1997,214760,4,0.4483805668016194,0.7817604384332683,1,0.8923733377521853,1,0.03968421052631579,1.234940998936746e-05,0.2077001013171226,0.15616104107360715,0.37613751263902934,71.841,77,Alt. Rock,-4.277
Change (In the House of Flies),Deftones,2000,299533,4,0.27226720647773284,0.8538395596846658,7,0.8847093914412362,0,0.08989473684210526,0.0002489962339319618,0.00024924012158054714,0.1073607157381049,0.18099089989888775,141.581,78,Alt. Rock,-4.647
Digital Bath,Deftones,2000,255373,4,0.34210526315789475,0.8598461531222823,4,0.8786818012345168,0,0.08673684210526315,0.0012238968111413766,0.2137791286727457,0.08255388369255795,0.5096056622851365,92.966,68,Alt. Rock,-4.938
Passenger,Deftones,2000,368666,4,0.3491902834008097,0.7977780209335789,0,0.8535357719872406,1,0.058,0.0018865480788635332,0.06767983789260386,0.13481089873932492,0.22548028311425683,117.987,66,Alt. Rock,-6.152
Back to School (Mini Maggit),Deftones,2003,237360,4,0.30364372469635625,0.9869857142184977,8,0.9183686151041883,1,0.11263157894736842,0.0003865465728379246,0.00013779128672745695,0.08133387555917039,0.25884732052578363,85.117,61,Alt. Rock,-3.022
Diamond Eyes,Deftones,2010,188266,3,0.3350202429149798,0.8458307684345105,8,0.879966030075811,1,0.058,0.00010843384380908014,0.0002147922998986829,0.06445709638064254,0.4732052578361982,153.484,54,Alt. Rock,-4.876
Swerve City,Deftones,2012,164986,4,0.4625506072874494,0.9649615382805705,10,0.9195907038402585,1,0.06905263157894737,9.939769015832346e-05,0.008216818642350557,0.6685644570963807,0.37613751263902934,111.972,62,Alt. Rock,-2.963
Just Can't Get Enough,Depeche Mode,1981,220893,4,0.7753036437246964,0.7727505482768435,0,0.7870458593976553,1,0.0371578947368421,0.4046178761223656,0.05916919959473151,0.17344448962993086,0.9292214357937311,128.168,76,Alt. Rock,-9.362
Master and Servant,Depeche Mode,1984,252866,4,0.6275303643724697,0.9169087907796388,10,0.8089191764364722,0,0.054210526315789466,0.015159653774752788,0.002310030395136778,0.05174867832452216,0.8078867542972701,127.778,48,Alt. Rock,-8.306
People Are People,Depeche Mode,1984,231960,4,0.6892712550607288,0.8298131859342,9,0.8296532582128506,0,0.06589473684210526,0.07981835323127835,2.1175278622087133e-06,0.3198454656364376,0.8230535894843276,119.975,61,Alt. Rock,-7.305
Never Let Me Down Again,Depeche Mode,1987,260493,4,0.5840080971659919,0.9339274721862189,2,0.8945275280666143,0,0.032842105263157895,0.2821277933009973,0.03505572441742655,0.11346075640504269,0.7755308392315471,106.112,59,Alt. Rock,-4.173
Strangelove,Depeche Mode,1987,225880,4,0.5728744939271254,0.9619582415617624,4,0.9092961597414972,0,0.03726315789473684,0.04417574716440478,0.0010739614994934145,0.34526230174867834,0.8756319514661274,118.988,63,Alt. Rock,-3.46
Personal Jesus,Depeche Mode,1989,294773,4,0.6902834008097166,0.7427175810887611,11,0.8236463813745392,1,0.051789473684210524,0.13554130074427787,0.21175278622087132,0.08692557950386336,0.35995955510616784,130.033,63,Alt. Rock,-7.595
Enjoy the Silence,Depeche Mode,1990,255133,4,0.6710526315789475,0.8388230760906247,0,0.8619868262976925,0,0.030105263157894736,0.2008024104441872,0.00017933130699088147,0.06689711264741766,0.7603640040444894,112.788,73,Alt. Rock,-5.744
Policy of Truth,Depeche Mode,1990,293986,4,0.6943319838056681,0.6446098882743587,8,0.830046812212602,1,0.029052631578947365,0.012147602557833894,0.20567375886524825,0.11549410329402196,0.37613751263902934,114.203,65,Alt. Rock,-7.286
I Feel You,Depeche Mode,1993,275413,3,0.44534412955465585,0.9058967028106754,2,0.8121090351712996,1,0.09347368421052632,0.020079337429053642,0.02077001013171226,0.4448962993086621,0.1577350859453994,122.943,54,Alt. Rock,-8.152
Walking in My Shoes,Depeche Mode,1993,326106,4,0.5445344129554657,0.7116835149944093,2,0.7790504991921787,0,0.030210526315789472,0.11144489100892672,5.602836879432625e-06,0.22834485563237086,0.5075834175935289,93.08,57,Alt. Rock,-9.748
Come Back Jonee,DEVO,1978,229266,4,0.35931174089068824,0.8748626367163235,7,0.8207672231658313,1,0.22842105263157894,0.031625533760576065,0.16312056737588654,0.24461163074420497,0.7785642062689586,176.79,27,Alt. Rock,-7.734
Jocko Homo,DEVO,1978,217493,4,0.5738866396761133,0.5565131845226505,7,0.7126848668130412,1,0.11368421052631578,0.5592365052575355,0.0004468085106382979,0.1073607157381049,0.8169868554095047,123.899,33,Alt. Rock,-12.952
Smart Patrol / Mr. DNA,DEVO,1978,366333,4,0.5010121457489879,0.49644725014648583,7,0.6705953022080451,1,0.1557894736842105,0.004376510418183151,0.0850050658561297,0.11447742984953233,0.29524772497472196,137.286,26,Alt. Rock,-14.984
Uncontrollable Urge,DEVO,1978,191266,3,0.5779352226720648,0.8588450542160129,2,0.8346037532623556,1,0.0343157894736842,0.05532033666700469,0.673758865248227,0.08326555510370068,0.723963599595551,92.523,52,Alt. Rock,-7.066
Freedom of Choice,DEVO,1980,208560,4,0.8451417004048583,0.8718593399975153,0,0.704378806081445,1,0.037789473684210526,0.4588347980269057,0.008632218844984803,0.04402196014640098,0.9737108190091001,140.386,39,Alt. Rock,-13.353
Girl U Want,DEVO,1980,177306,4,0.7388663967611336,0.3983395573320835,4,0.7153361779692614,1,0.06757894736842104,0.34437685178398775,1.8439716312056736e-05,0.03731191541276942,0.8078867542972701,172.651,35,Alt. Rock,-12.824
Whip It,DEVO,1980,161133,4,0.7894736842105263,0.8698571421849765,9,0.8306889266332491,1,0.054421052631578946,0.07469786616251622,0.004052684903748734,0.05052867019113461,0.967644084934277,157.902,64,Alt. Rock,-7.255
Working in the Coal Mine,DEVO,1981,169171,4,0.8036437246963564,0.6726406576499023,5,0.8240606487426986,1,0.12526315789473683,0.564256590619067,0.0026849037487335363,0.07675884505896706,0.788675429726997,158.937,30,Alt. Rock,-7.575
Peek-A-Boo,DEVO,1982,180733,4,0.7813765182186235,0.7707483504643047,0,0.7347238907991218,1,0.07273684210526314,0.22891488846876354,0.7122593718338399,0.08123220821472142,0.7219413549039434,145.024,32,Alt. Rock,-11.888
Through Being Cool,DEVO,1982,194693,4,0.6508097165991903,0.4483945026455541,11,0.6723973652595385,0,0.0631578947368421,0.00828213682945465,0.0071428571428571435,0.0802155347702318,0.8564206268958544,156.528,29,Alt. Rock,-14.897
The Wagon,Dinosaur Jr.,1991,295360,4,0.2540485829959514,0.9769747251558035,7,0.7652968225692862,1,0.08842105263157894,0.0002911649509688263,0.0005704154002026343,0.6004473363155755,0.09019211324570274,172.294,43,Alt. Rock,-10.412
Feel the Pain,Dinosaur Jr.,1994,259600,4,0.3441295546558705,0.8047857132774647,0,0.8079042213844816,1,0.054315789473684206,0.0033222924922615385,0.019351570415400202,0.06130540870272468,0.8634984833164813,131.5,55,Alt. Rock,-8.355
Down with the Sickness,Disturbed,2000,279213,4,0.7034412955465587,0.8768648345288623,3,0.8926840382783049,0,0.05821052631578947,0.000998996986944766,6.980749746707194e-06,0.09516063440422935,0.9514661274014156,89.954,75,Alt. Rock,-4.262
Stricken,Disturbed,2005,245226,4,0.4068825910931174,0.9699670328119177,8,0.9224491486805585,1,0.19052631578947365,9.07631433364893e-05,0.03292806484295846,0.21614477429849532,0.2649140546006067,173.847,71,Alt. Rock,-2.825
Decadence,Disturbed,2008,204786,4,0.5344129554655871,0.9689659339056482,1,0.9093582998467211,1,0.1526315789473684,5.592375092746078e-05,0.09280648429584601,0.05530703538023587,0.3083923154701719,91.934,65,Alt. Rock,-3.457
Rescue,Echo & the Bunnymen,1980,271866,4,0.4676113360323887,0.6826516467125965,4,0.7551472720493807,0,0.059684210526315784,0.09347298541464401,1.8439716312056737e-06,0.8962993086620578,0.6248736097067745,129.8,3,Alt. Rock,-10.902
The Cutter,Echo & the Bunnymen,1983,232746,4,0.4767206477732793,0.9559516481241458,7,0.872861344711877,1,0.12736842105263158,0.0048684787836132375,1.4589665653495441e-06,0.15209434729564864,0.3538928210313448,139.266,49,Alt. Rock,-5.219
Over the Wall,Echo & the Bunnymen,1984,366506,4,0.5040485829959515,0.8758637356225929,0,0.7763163345623265,1,0.0351578947368421,0.0002640564900165563,0.08885511651469098,0.0661854412362749,0.6370070778564206,133.089,19,Alt. Rock,-9.88
Seven Seas,Echo & the Bunnymen,1984,199386,4,0.5627530364372471,0.8298131859342,0,0.8748498280790422,1,0.03926315789473684,0.10542078857508894,7.315096251266465e-05,0.2822285481903213,0.801820020222447,134.382,37,Alt. Rock,-5.123
The Killing Moon,Echo & the Bunnymen,1984,348293,4,0.5748987854251012,0.8298131859342,7,0.8346037532623556,1,0.03189473684210526,0.21887471774570055,0.004235055724417427,0.08662057747051648,0.7987866531850355,124.201,56,Alt. Rock,-7.066
