Track,Artist,Year,Duration,Time_Signature,Key,Mode,Camelot_Key,Tempo,Danceability,Energy,Loudness,Loudness_dB,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Popularity,Genre
Patient Number 9 (feat. Jeff Beck),Ozzy Osbourne,2022,441000,4,5,1,4,169.906,0.32186234817813764,0.8708582410912459,0.8930154521728324,-4.246,0.0686315789473684,0.0001947793120274217,0.19452887537993924,0.12261081740544938,0.30030333670374115,49,Rock
Takin' It Back,Pat Benetar,1984,247000,4,11,0,13,149.703,0.6720647773279352,0.5555120856163811,0.6978955217697502,-13.666,0.05263157894736842,0.13654531781658416,0.00040324214792299904,0.04585197234648231,0.9595551061678463,13,Rock
A Church Is Burning - Alternate Version,Paul Simon,1965,190000,4,10,0,18,116.737,0.35020242914979755,0.32025384264306933,0.7194374249140396,-12.626,0.0343157894736842,0.8273090635633169,0.0,0.13379422529483528,0.39231547017189083,13,Rock
Armistice Day,Paul Simon,1972,235000,4,7,1,6,115.219,0.5182186234817814,0.27019889732959873,0.688905919880691,-14.1,0.033473684210526315,0.8313251318525421,0.048530901722391086,0.1744611630744205,0.2810920121334682,29,Rock
The Late Great Johnny Ace,Paul Simon,1983,287000,4,2,0,22,68.324,0.3765182186234818,0.12403845701426457,0.6257094328679731,-17.151,0.040105263157894734,0.8755018830340192,0.004660587639311044,0.09617730784871899,0.05975733063700708,20,Rock
Thelma - Bonus Track,Paul Simon,1990,254000,4,5,1,4,93.999,0.7186234817813765,0.5294835140533763,0.7040888189237333,-13.367,0.08105263157894736,0.8755018830340192,0.08561296859169201,0.08194387962586416,0.8918099089989889,27,Rock
How Can You Live in the Northeast?,Paul Simon,2006,222000,4,4,1,9,173.037,0.47064777327935226,0.7857648340583459,0.8232321140063797,-7.615,0.04705263157894736,0.26505950307179027,0.0009473150962512665,0.14497763318422122,0.5399393326592519,18,Rock
I Don't Believe,Paul Simon,2006,249000,3,8,1,1,159.07,0.6072874493927125,0.5765351626480387,0.7820125108745184,-9.605,0.03621052631578947,0.5793168467036613,0.0012360688956433638,0.10126067507116714,0.6046511627906976,14,Rock
Can't Run But,Paul Simon,2018,209000,4,4,0,24,154.007,0.8016194331983806,0.2802098863922929,0.7104685363933884,-13.059,0.08189473684210526,0.9036143610585956,0.003931104356636272,0.10837738918259454,0.9716885743174924,31,Rock
Big Time - 2012 Remaster,Peter Gabrial,1986,269000,4,6,1,11,116.083,0.7267206477732793,0.8778659334351318,0.8446083102034053,-6.583,0.05231578947368421,0.20481847873341238,0.0002340425531914894,0.04290361935746239,0.9726996966632963,43,Rock
In Your Eyes - 2012 Remaster,Peter Gabrial,1986,330000,4,2,1,7,89.284,0.6285425101214575,0.6456109871806281,0.7868801524503916,-9.37,0.03705263157894737,0.06345287495268571,9.756838905775075e-06,0.05886539243594958,0.6370070778564206,34,Rock
Steam,Peter Gabrial,1992,363000,4,6,1,11,108.515,0.7085020242914979,0.8898791203103648,0.8768383114462074,-5.027,0.08042105263157893,0.12750916416582747,0.00037892603850050657,0.252745018300122,0.6885743174924167,38,Rock
Mirrorball,Peter Gabrial,2010,288000,3,8,1,1,120.084,0.33400809716599195,0.21513845748478105,0.7399436596379304,-11.636,0.04105263157894737,0.8865460708293885,0.0009604863221884498,0.044733631557543715,0.07522750252780586,13,Rock
Wallflower,Peter Gabrial,2011,385000,4,2,1,7,75.752,0.2651821862348178,0.07258197323201679,0.6191432950826463,-17.468,0.040736842105263155,0.9347388903000908,0.001833839918946302,0.06943879625864172,0.12234580384226491,4,Rock
Live and Let Live - Bright-Side Mix,Peter Gabrial,2023,406000,4,6,1,11,175.952,0.5495951417004049,0.5695274703041528,0.8000331413894528,-8.735,0.04421052631578947,0.06706733641298837,0.01011144883485309,0.03365189101260675,0.19413549039433772,20,Rock
Olive Tree - Bright-Side Mix,Peter Gabrial,2023,361000,4,0,1,5,126.008,0.674089068825911,0.7427175810887611,0.8586519739840093,-5.905,0.03252631578947368,0.04347293521379037,0.027659574468085108,0.36356242374949166,0.3023255813953488,22,Rock
Panopticom - Bright Side Mix,Peter Gabrial,2023,316000,4,1,0,15,140.004,0.6852226720647774,0.8057868121837342,0.8410870375740503,-6.753,0.0343157894736842,0.34437685178398775,0.0007152988855116516,0.25376169174461166,0.4651162790697675,29,Rock
A Saucerful of Secrets,Pink Floyd,1968,716000,4,11,1,10,117.938,0.21963562753036436,0.7797582406207294,0.717676788599362,-12.711,0.18631578947368418,0.22791087139645724,0.9118541033434652,0.09516063440422935,0.03559150657229525,34,Rock
Absolutely Curtains,Pink Floyd,1972,350000,5,7,0,21,85.271,0.12753036437246965,0.23015494107882226,0.5826256265793943,-19.231,0.04021052631578947,0.09538061785202596,0.6200607902735562,0.08285888572590483,0.03751263902932255,32,Rock
Obscured by Clouds,Pink Floyd,1972,184000,4,2,1,7,164.369,0.3066801619433198,0.341276919674727,0.6795641907286963,-14.551,0.02852631578947368,0.012950816215678932,0.6909827760891591,0.09516063440422935,0.03842264914054601,40,Rock
The Hero's Return,Pink Floyd,1983,162000,4,7,1,6,118.061,0.5566801619433199,0.35128790873742105,0.6958241849289533,-13.766,0.04663157894736842,0.5331320613775717,0.006099290780141845,0.13989426596177307,0.2396359959555106,38,Rock
"A New Machine,Pt. 2",Pink Floyd,1987,39000,4,1,1,12,55.4,0.29251012145748984,0.06757647870066973,0.566779899747297,-19.996,0.04589473684210526,0.6435739393312645,1.5906788247213778e-05,0.09007726718178122,0.07360970677451972,35,Rock
On the Turning Away,Pink Floyd,1987,341000,4,7,1,6,100.454,0.4534412955465587,0.40234395295716113,0.729607688802353,-12.135,0.03157894736842105,0.3664652273747263,0.0007558257345491389,0.06466043106954046,0.24671385237613752,54,Rock
"Side 1,Pt. 2: It's What We Do",Pink Floyd,2014,377000,3,4,0,24,144.525,0.2975708502024291,0.33426922733084113,0.6705953022080451,-14.984,0.032842105263157895,0.5180718052929772,0.7659574468085107,0.6248474989833266,0.046208291203235594,37,Rock
Doing Alright,Queen,1973,249000,4,9,1,8,93.294,0.3451417004048583,0.2932241721737952,0.7239529392269771,-12.408,0.03747368421052631,0.7590359026464887,2.3404255319148935e-05,0.07208214721431476,0.17997977755308392,32,Rock
Don't Stop Me Now,Queen,1978,209000,4,5,1,4,156.334,0.5708502024291497,0.8658527465598987,0.8716599693442147,-5.277,0.17368421052631577,0.04738860179578493,0.00019047619047619048,0.7702318015453437,0.6086956521739131,24,Rock
Jealousy,Queen,1978,193000,4,3,1,2,80.547,0.5890688259109311,0.4764252720210976,0.7771034425618294,-9.842,0.03063157894736842,0.20983856409494386,0.0,0.23546156974379828,0.20930232558139536,18,Rock
Flash To The Rescue,Queen,1980,163000,4,9,1,8,113.361,0.6234817813765182,0.5565131845226505,0.6637806040018228,-15.313,0.14421052631578948,0.18574215435959274,0.6332320162107397,0.280195201301342,0.07674418604651162,6,Rock
Football Fight,Queen,1980,88000,4,9,0,23,92.125,0.5192307692307693,0.88086923015394,0.8399478023116119,-6.808,0.07947368421052631,0.00020582349982279098,0.6869300911854104,0.35542903619357463,0.32052578361981804,8,Rock
Back Chat,Queen,1982,275000,4,0,1,5,118.963,0.7945344129554657,0.8448296695282411,0.8479431625170886,-6.422,0.06652631578947368,0.1214850617319897,9.969604863221886e-05,0.36559577063847093,0.7168857431749242,15,Rock
Radio Ga Ga,Queen,1984,348000,4,5,1,4,112.345,0.7540485829959515,0.5024538435841023,0.8213679108496624,-7.705,0.037789473684210526,0.17971805192575493,0.00018642350557244175,0.1815778771858479,0.6622851365015168,26,Rock
Don't Lose Your Head,Queen,1986,278000,4,9,0,23,119.935,0.5404858299595142,0.9189109885921777,0.8565184970379883,-6.008,0.07452631578947368,0.00507932236879756,0.15805471124620063,0.2496949979666531,0.30738119312436807,12,Rock
One Vision - Extended Version,Queen,1986,388000,4,2,1,7,120.115,0.5840080971659919,0.86385054874736,0.7495339492108207,-11.173,0.14421052631578948,0.019778132307361754,0.002988855116514691,0.4316795445302969,0.14661274014155712,19,Rock
I Want It All,Queen,1989,280000,4,11,0,13,92.134,0.21761133603238866,0.8438285706219717,0.8749326815526741,-5.119,0.06494736842105263,0.02530022620504639,8.328267477203648e-05,0.2954453029686865,0.3751263902932255,20,Rock
The Invisible Man,Queen,1989,237000,4,0,1,5,119.989,0.7125506072874493,0.7937736253085012,0.8372136376817598,-6.94,0.04452631578947368,0.19477830801034943,0.016818642350557245,0.318828792191948,0.5712841253791708,14,Rock
Innuendo,Queen,1991,393000,4,1,1,12,74.168,0.21153846153846154,0.7317054931197976,0.8618418327188367,-5.751,0.07,0.18574215435959274,0.0049037487335359675,0.28832858885725904,0.17391304347826086,39,Rock
The Show Must Go On,Queen,1991,277000,4,11,0,13,83.382,0.3076923076923077,0.6866560423376741,0.8374621981026555,-6.928,0.036421052631578944,0.41566206391773486,0.0,0.10126067507116714,0.1769464105156724,52,Rock
Anarchy-X,Queensryche,1988,87000,4,0,1,5,110.042,0.4392712550607287,0.9899890109373058,0.8823894941795435,-4.759,0.06568421052631579,0.025099422790585132,0.9250253292806485,0.3493289955266369,0.339737108190091,29,Rock
Eyes Of A Stranger,Queensryche,1988,413000,4,9,1,8,105.041,0.49190283400809715,0.9739714284369952,0.9191557231036912,-2.984,0.09863157894736842,0.036746020829338186,4.3262411347517734e-05,0.3300122000813339,0.10212335692618808,31,Rock
Della Brown,Queensryche,1990,424000,4,2,1,7,158.02,0.4483805668016194,0.8238065924965835,0.8626289407183396,-5.713,0.10252631578947367,0.08383442152050355,0.02330293819655522,0.36356242374949166,0.4246713852376138,20,Rock
Damaged,Queensryche,1994,238000,4,5,1,4,120.053,0.5293522267206477,0.9729703295307258,0.9106632420564232,-3.394,0.0971578947368421,0.0010532139088493063,0.0018844984802431613,0.2598617324115495,0.23053589484327605,30,Rock
Howl,Queensryche,1999,245000,4,9,0,23,104.058,0.4139676113360324,0.9619582415617624,0.8914412361738266,-4.322,0.05642105263157895,0.0003674702484641049,0.0,0.3157787718584791,0.22345803842264916,5,Rock
Odissea,Queensryche,2007,231000,4,6,0,14,115.736,0.4746963562753036,0.6926626357752905,0.8557521024068935,-6.045,0.0391578947368421,0.020079337429053642,0.0,0.3879625864172428,0.2689585439838221,4,Rock
Remember Me,Queensryche,2009,300000,4,7,1,6,139.98,0.48582995951417,0.8888780214040953,0.8586312606156014,-5.906,0.03736842105263157,0.009778122267191033,4.437689969604864e-06,0.4509963399755999,0.35085945399393326,8,Rock
The Killer,Queensryche,2009,326000,4,11,0,13,89.962,0.4767206477732793,0.9599560437492235,0.8677037159782924,-5.468,0.08505263157894737,0.00309136856563109,7.801418439716312e-05,0.27511183407889384,0.5207280080889788,8,Rock
Midnight Lullaby,Queensryche,2013,55000,3,9,1,8,99.773,0.28238866396761136,0.18410439139042928,0.5051783421019926,-22.97,0.04726315789473684,0.0021275121762170442,0.08389057750759879,0.20191134607564049,0.0667340748230536,8,Rock
Dark Reverie,Queensryche,2019,263000,4,9,0,23,84.789,0.3643724696356275,0.8288120870279305,0.8629810679812752,-5.696,0.04273684210526315,0.006203821489780613,3.4143870314083084e-05,0.15819438796258642,0.21840242669362994,25,Rock
Callin' The Shots,Quiet Riot,1988,280000,4,7,1,6,102.836,0.44534412955465585,0.8478329662470494,0.7517295662620656,-11.067,0.057368421052631575,0.08373401981327291,1.7223910840932118e-06,0.09109394062627083,0.3468149646107179,14,Rock
I'm Fallin',Quiet Riot,1988,257000,4,9,1,8,105.252,0.44635627530364375,0.79577582312104,0.7343303367993703,-11.907,0.044421052631578944,0.23092292261337613,0.0,0.3218788125254169,0.4792719919110212,11,Rock
The Joker,Quiet Riot,1988,235000,4,11,0,13,97.552,0.5091093117408907,0.8167989001526975,0.7636811798334645,-10.49,0.054421052631578946,0.2479912128425832,0.0,0.30154534363562424,0.46006066734074824,12,Rock
Cum On Feel the Noize - Re-Recorded,Quiet Riot,1999,280000,4,2,1,7,144.971,0.40890688259109315,0.9209131864047165,0.8788267948133726,-4.931,0.12421052631578947,0.0008092377602788757,0.0,0.014436762911752743,0.45500505561172905,6,Rock
In the Blood,Quiet Riot,2019,206000,4,5,1,4,169.987,0.31376518218623484,0.9819802196871505,0.9327229794109119,-2.329,0.0848421052631579,0.0024789181515242485,0.027254305977710235,0.13379422529483528,0.16683518705763398,12,Rock
157 Riverside Avenue,REO Speed Wagon,1971,240000,4,2,1,7,76.55,0.35526315789473684,0.8898791203103648,0.8451468577820125,-6.557,0.059052631578947364,0.1917662567934305,0.0014285714285714286,0.1165107767385116,0.5662285136501517,21,Rock
Prison Women,REO Speed Wagon,1971,157000,4,9,1,8,154.068,0.3866396761133603,0.909901098435753,0.8361779692613613,-6.99,0.04094736842105263,0.11746899344276451,0.0,0.4082960553070354,0.8301314459049545,10,Rock
Open Up,REO Speed Wagon,1973,212000,4,9,1,8,157.342,0.444331983805668,0.8578439553097434,0.8543228799867435,-6.114,0.03705263157894737,0.10341275443047634,0.0,0.21106140707604717,0.9201213346814965,13,Rock
Whisky Night,REO Speed Wagon,1973,283000,4,0,1,5,144.026,0.4200404858299595,0.6816505478063271,0.8406934835742988,-6.772,0.0351578947368421,0.22590283725184465,3.0293819655521783e-05,0.1937779585197235,0.9555106167846309,17,Rock
Drop It (An Old Disguise),REO Speed Wagon,1979,192000,4,9,1,8,147.354,0.4382591093117409,0.9529483514053376,0.7856994904511372,-9.427,0.05810526315789473,2.6606452416116887e-05,0.0006261398176291794,0.024095160634404228,0.5146612740141557,14,Rock
Follow My Heart (2024 Remaster),REO Speed Wagon,1980,230000,4,2,0,22,97.711,0.4645748987854251,0.8968868126542506,0.7860101909772568,-9.412,0.06442105263157893,0.3212844591209429,0.0,0.19987799918666124,0.5015166835187058,16,Rock
Let's Be-Bop,REO Speed Wagon,1982,193000,4,9,1,8,165.168,0.3562753036437247,0.630594503586587,0.7439620531090766,-11.442,0.03378947368421052,0.0175692947482879,0.0,0.060492069947132986,0.6430738119312437,11,Rock
One Lonely Night,REO Speed Wagon,1984,201000,4,5,1,4,76.051,0.4129554655870445,0.5795384593668469,0.7680931273043623,-10.277,0.027368421052631577,0.05632435373931098,0.00015096251266464032,0.059780398535990244,0.4014155712841254,41,Rock
Can't Get You Out Of My Heart,REO Speed Wagon,1987,213000,4,2,1,7,131.811,0.7186234817813765,0.7717494493705741,0.778139110982228,-9.792,0.03705263157894737,0.028312277421965282,8.763931104356637e-06,0.3381455876372509,0.923154701718908,15,Rock
Go For Broke,REO Speed Wagon,1990,208000,4,2,1,7,159.125,0.409919028340081,0.9599560437492235,0.8175359376941879,-7.89,0.10410526315789473,0.0482922171608606,0.00025329280648429586,0.31781211874745835,0.28918099089989885,6,Rock
Blue Christmas,REO Speed Wagon,2009,237000,4,0,1,5,87.982,0.6022267206477733,0.48143076655244466,0.787936534239198,-9.319,0.02484210526315789,0.4116459956285097,0.003850050658561297,0.2517283448556324,0.41557128412537914,2,Rock
"God Rest Ye,Merry Gentlemen",REO Speed Wagon,2009,231000,4,6,0,14,94.989,0.5789473684210525,0.873861537810054,0.8650109780852563,-5.598,0.032105263157894734,0.029215892787040953,0.0001398176291793313,0.1653111020740138,0.9342770475227503,2,Rock
I Believe in Santa Claus - Remix 2017,REO Speed Wagon,2009,218000,4,0,1,5,145.959,0.5080971659919028,0.7937736253085012,0.8437590620986786,-6.624,0.03557894736842105,0.015360457189214046,0.0,0.2832452216348109,0.378159757330637,4,Rock
Little by Little - 2006 Remixed; Long Version,Robert Plant,1985,312000,4,9,0,23,103.416,0.5080971659919028,0.800781317652387,0.8295289780024028,-7.311,0.04684210526315789,0.14056138610580934,0.0038804457953394125,0.11956079707198047,0.40444893832153694,16,Rock
Too Loud - 2006 Remaster,Robert Plant,1985,248000,4,5,0,19,109.041,0.7277327935222672,0.7106824160881399,0.808359915489457,-8.333,0.032105263157894734,0.025902636448430168,4.5896656534954415e-05,0.1378609190727938,0.7906976744186047,12,Rock
Memory Song (Hello Hello) - 2006 Remaster,Robert Plant,1993,321000,4,2,1,7,148.065,0.4686234817813765,0.732706592026067,0.8301918057914579,-7.279,0.03178947368421053,0.02078214937966805,0.0002998986828774063,0.11956079707198047,0.5348837209302326,22,Rock
Central Two-O-Nine,Robert Plant,2010,168000,4,7,1,6,89.053,0.5981781376518218,0.5985593385859658,0.8482124363063922,-6.409,0.027052631578947366,0.17068189827499827,0.01165146909827761,0.15819438796258642,0.5419615773508595,23,Rock
"Beneath,Between & Behind",Rush,1975,181000,4,2,1,7,113.201,0.4898785425101214,0.8548406585909353,0.8123161688553793,-8.142,0.05052631578947368,0.016063269139828452,0.00012968591691995946,0.3757625050833672,0.6764408493427705,35,Rock
Overture - Live,Rush,1976,271000,4,11,0,13,135.096,0.20445344129554657,0.9209131864047165,0.8207050830606073,-7.737,0.09621052631578947,0.0014648609084948882,0.5876393110435664,0.9267995119967467,0.33367037411526795,26,Rock
The Trees,Rush,1978,282000,5,2,1,7,135.742,0.45040485829959515,0.7216945040571034,0.7728364886697875,-10.048,0.04126315789473684,0.17570198363652975,0.004093211752786222,0.17649450996339974,0.3316481294236603,46,Rock
Red Sector A,Rush,1984,309000,4,9,0,23,114.61,0.6285425101214575,0.8147967023401588,0.812523302539459,-8.132,0.035263157894736843,0.011243987192758226,0.0006778115501519757,0.11854412362749084,0.5106167846309404,41,Rock
Force Ten,Rush,1987,271000,4,2,1,7,169.156,0.43724696356275305,0.9169087907796388,0.8283690293715564,-7.367,0.08421052631578947,0.1586336934073227,0.003748733535967579,0.04351362342415616,0.3427704752275026,38,Rock
Mission,Rush,1987,315000,4,2,1,7,140.13,0.49898785425101216,0.8568428564034741,0.8161688553792618,-7.956,0.053157894736842105,0.08995892566157196,0.001529888551165147,0.18971126474176495,0.34074823053589487,32,Rock
Time Stand Still,Rush,1987,308000,4,4,1,9,138.292,0.5354251012145749,0.9379318678112966,0.8187373130618502,-7.832,0.04842105263157894,0.04317173009209849,0.030597771023302942,0.3259455063033754,0.6177957532861477,51,Rock
The Main Monkey Business - Instrumental,Rush,2007,361000,4,9,0,23,82.514,0.4534412955465587,0.9209131864047165,0.9022743278511952,-3.799,0.04621052631578947,4.277112728024828e-05,0.8145896656534956,0.16632777551850345,0.6086956521739131,27,Rock
Persuasion,Santana,1969,152000,4,3,0,17,130.262,0.4109311740890689,0.7517274712451858,0.7137205352334397,-12.902,0.05778947368421052,0.11746899344276451,0.3829787234042554,0.25071167141114276,0.5662285136501517,30,Rock
El Nicoya,Santana,1970,89000,4,10,0,18,146.253,0.5526315789473685,0.6225857123364317,0.6244252040266789,-17.213,0.1926315789473684,0.476907105328419,0.800405268490375,0.05998373322488817,0.35490394337714865,35,Rock
Incident at Neshabur,Santana,1970,297000,4,0,1,5,136.018,0.4291497975708502,0.6586252729621306,0.7375616222710137,-11.751,0.037789473684210526,0.4608428321715183,0.9088145896656535,0.09211061407076046,0.4994944388270981,39,Rock
Everybody's Everything,Santana,1971,210000,4,5,1,4,138.155,0.5253036437246964,0.9008912082793282,0.7907949790794979,-9.181,0.05884210526315789,0.018472910113363567,0.0006869300911854103,0.08062220414802765,0.7017189079878665,33,Rock
Waves Within,Santana,1972,233000,3,9,0,23,104.936,0.3208502024291498,0.5995604374922352,0.6541074609553006,-15.78,0.03694736842105263,0.020179739136284274,0.8713272543059778,0.8474989833265555,0.46410515672396363,31,Rock
Try a Little Harder,Santana,1976,303000,4,7,1,6,109.914,0.7155870445344129,0.8558417574972047,0.7386594307966362,-11.698,0.03368421052631579,0.5612445394021481,0.04670719351570416,0.4052460349735665,0.9524772497472194,14,Rock
Stand Up,Santana,1979,242000,4,2,0,22,131.148,0.6933198380566802,0.6906604379627517,0.7290691412237458,-12.161,0.0351578947368421,0.054818328130851544,0.004437689969604864,0.07004880032533549,0.9322548028311426,17,Rock
She Can't Let Go,Santana,1987,287000,4,9,0,23,133.514,0.5617408906882592,0.5705285692104222,0.713492688180952,-12.913,0.034105263157894736,0.16967788120269198,0.0039007092198581565,0.021756811712078078,0.6946410515672398,14,Rock
Hoy Es Adios (feat. Alejandro Lerner),Santana,2002,277000,4,9,0,23,180.129,0.5263157894736842,0.7026736248379846,0.8641617299805294,-5.639,0.03905263157894737,0.3313246298440059,5.2887537993920975e-05,0.5099633997559984,0.7290192113245703,31,Rock
Nothing At All (feat. Musiq),Santana,2002,268000,4,7,0,21,171.922,0.5384615384615385,0.6436087893680894,0.8351630142093708,-7.039,0.0671578947368421,0.10341275443047634,0.0,0.11244408296055305,0.2103134479271992,38,Rock
Just Feel Better (feat. Steven Tyler),Santana,2005,252000,4,0,0,20,160.133,0.4423076923076923,0.8678549443724376,0.8975309664857699,-4.028,0.057473684210526316,0.13353326659966527,0.0,0.08560390402602684,0.4833164812942366,42,Rock
Never the Same Again,Santana,2012,301000,4,9,1,8,171.899,0.46153846153846156,0.7527285701514552,0.8643895770330171,-5.628,0.04242105263157895,0.09216776322064582,0.06210739614994935,0.0931272875152501,0.4560161779575329,12,Rock
Iron Lion Zion (feat. Ziggy Marley & ChocQuibTown),Santana,2014,270000,4,11,0,13,141.979,0.6629554655870445,0.698669229212907,0.8782468204979494,-4.959,0.03557894736842105,0.00045180768253783396,0.0009402228976697063,0.7204148027653517,0.6855409504550052,26,Rock
America For Sale (feat. Kirk Hammett & Mark Osegueda),Santana,2021,373000,4,7,1,6,81.115,0.31983805668016196,0.953949450311607,0.9392062637226066,-2.016,0.1336842105263158,0.0032520112972000974,0.011246200607902736,0.1378609190727938,0.32052578361981804,18,Rock
Hell Cat,Scorpions,1976,175000,4,5,0,19,119.253,0.5303643724696356,0.7597362624953411,0.7030738638717429,-13.416,0.06536842105263158,0.0006495990457821745,2.958459979736576e-05,0.3300122000813339,0.7846309403437817,23,Rock
I've Got to Be Free (2015 - Remaster),Scorpions,1977,245000,4,1,1,12,148.667,0.38866396761133604,0.851837361872127,0.8959567504867642,-4.104,0.10042105263157894,0.00562149158784296,0.00032826747720364745,0.05022366815778772,0.7836198179979779,25,Rock
Can't Live Without You,Scorpions,1982,227000,4,9,0,23,151.785,0.5060728744939271,0.851837361872127,0.7784498115083476,-9.777,0.07705263157894736,0.03383437131964992,0.0016312056737588655,0.04666531110207401,0.6450960566228514,43,Rock
The Same Thrill,Scorpions,1984,211000,4,9,1,8,120.487,0.2550607287449393,0.9339274721862189,0.7446455942665396,-11.409,0.11052631578947368,0.0010732942502954322,0.001296859169199595,0.38897925986173243,0.12032355915065723,30,Rock
Hit Between The Eyes,Scorpions,1990,272000,4,7,1,6,171.484,0.3643724696356275,0.9469417579677212,0.8045900824392063,-8.515,0.06063157894736842,0.0003514059753072042,0.009361702127659575,0.1063440422936153,0.552072800808898,40,Rock
Someone To Touch,Scorpions,1993,268000,4,0,1,5,144.087,0.5293522267206477,0.98298131859342,0.9063755747959734,-3.601,0.06494736842105263,0.00019377529495511543,0.8186423505572443,0.3493289955266369,0.6157735085945399,23,Rock
Deep And Dark,Scorpions,2004,217000,4,8,1,1,125.054,0.5253036437246964,0.9028934060918671,0.8770040183934712,-5.019,0.05578947368421052,4.909643483577795e-05,0.07092198581560284,0.2151281008540057,0.29625884732052576,17,Rock
Slave Me,Scorpions,2010,165000,4,7,0,21,201.833,0.3309716599190283,0.9199120874984471,0.9097932805832885,-3.436,0.1031578947368421,0.021886568159204978,0.0005775075987841945,0.13074420496136638,0.39534883720930236,25,Rock
Hard Rockin' the Place,Scorpions,2015,246000,4,2,1,7,126.082,0.5981781376518218,0.9239164831235247,0.8881270972285513,-4.482,0.08494736842105262,0.00040662691428405053,0.2877406281661601,0.3127287515250102,0.5035389282103134,14,Rock
Rock My Car,Scorpions,2015,200000,4,11,1,10,145.023,0.4696356275303644,0.9399340656238352,0.8949210820663657,-4.154,0.058526315789473676,3.734943508979427e-05,0.2634245187436677,0.38999593330622206,0.5278058645096056,11,Rock
When the Truth Is a Lie,Scorpions,2015,267000,4,1,1,12,176.046,0.37449392712550605,0.8608472520285517,0.8606611707195825,-5.808,0.04610526315789473,0.0004106429825732757,0.0065450861195542045,0.2496949979666531,0.4115267947421638,9,Rock
Shoot For Your Heart,Scorpions,2022,241000,4,0,0,20,175.017,0.4524291497975709,0.9889879120310364,0.9219520278387672,-2.849,0.09905263157894736,0.0024086369564628074,0.004822695035460994,0.034465229768198456,0.4256825075834176,30,Rock
When You Know (Where You Come From) - Acoustic Version,Scorpions,2022,224000,4,2,0,22,147.992,0.7034412955465587,0.32025384264306933,0.8417705787315134,-6.72,0.033473684210526315,0.7931724831049028,0.0,0.07238714924766164,0.4914054600606673,29,Rock
Bookends Theme,Simon And Garfunkel,1968,32000,4,9,0,23,142.262,0.4240890688259109,0.10601867670141515,0.2642404407804798,-34.602,0.11263157894736842,0.9889558122046308,0.9422492401215806,0.09211061407076046,0.6268958543983822,45,Rock
Keep the Customer Satisfied,Simon And Garfunkel,1970,155000,4,8,1,1,135.624,0.47874493927125505,0.7437186799950305,0.8344587596834998,-7.073,0.048,0.11144489100892672,0.0,0.577063847092314,0.6289180990899899,45,Rock
Song for the Asking,Simon And Garfunkel,1970,110000,3,11,1,10,152.945,0.30364372469635625,0.1350505449832281,0.572993910269688,-19.696,0.03378947368421052,0.9106424805647396,0.013677811550151976,0.3777958519723465,0.435793731041456,42,Rock
Cacophony,Simple Minds,1979,101000,4,4,0,24,120.199,0.7135627530364372,0.15807581982742458,0.7429056713202702,-11.493,0.06347368421052631,0.7630519709357139,0.7102330293819655,0.0480886539243595,0.5722952477249746,19,Rock
Celebrate,Simple Minds,1980,309000,4,2,1,7,135.372,0.6912955465587045,0.7086802182756011,0.8256348647417043,-7.499,0.046421052631578946,0.5371481296667969,0.26038500506585616,0.03934526230174868,0.788675429726997,23,Rock
20th Century Promised Land,Simple Minds,1981,295000,4,5,1,4,114.495,0.5374493927125507,0.8998901093730588,0.820228675587224,-7.76,0.08442105263157894,0.010942782071066337,0.00014994934143870315,0.15209434729564864,0.7259858442871587,4,Rock
Ghostrider - 2002 Digital Remaster,Simple Minds,1991,201000,4,9,1,8,138.248,0.5617408906882592,0.9869857142184977,0.8916276564894984,-4.313,0.049473684210526316,0.13353326659966527,0.04083080040526849,0.26901179341195613,0.5015166835187058,19,Rock
For Your Pleasure,Simple Minds,2001,248000,4,2,1,7,108.074,0.4888663967611336,0.2661945017045211,0.7447284477401716,-11.405,0.029789473684210522,0.2008024104441872,0.04174265450861196,0.39304595363969097,0.08129423660262892,5,Rock
This Is It,Simple Minds,2009,292000,4,0,1,5,120.028,0.49696356275303644,0.9309241754674107,0.8684701106093873,-5.431,0.07589473684210525,0.09347298541464401,0.2948328267477204,0.29442862952419685,0.5278058645096056,10,Rock
Blindfolded,Simple Minds,2014,323000,4,4,0,24,122.001,0.5566801619433199,0.8778659334351318,0.8632503417705788,-5.683,0.04463157894736842,0.0020973916640478554,0.26545086119554206,0.6482309882065881,0.6117290192113246,28,Rock
The American,Simple Minds,2016,269000,4,4,1,9,120.02,0.5799595141700404,0.7297032953072587,0.8248684701106095,-7.536,0.028105263157894737,0.30923625425326734,1.2360688956433638e-05,0.1470109800732005,0.34479271991911026,14,Rock
The Walls Came Down,Simple Minds,2022,235000,4,7,1,6,130.003,0.47773279352226716,0.9149065929671,0.8712249886076474,-5.298,0.04757894736842105,0.0003935746923440687,0.007122593718338399,0.0931272875152501,0.5985844287158746,28,Rock
Vision Thing,Simple Minds,2022,279000,4,11,0,13,119.982,0.5151821862348178,0.8488340651533188,0.8789303616554124,-4.926,0.03263157894736842,0.00036245016310257344,0.009746707193515705,0.38897925986173243,0.1840242669362993,41,Rock
Bodhisattva,Steely Dan,1973,316000,4,0,1,5,110.972,0.5495951417004049,0.81279450452762,0.755582252785948,-10.881,0.0491578947368421,0.31024027132557364,0.13069908814589667,0.044835298901992685,0.8513650151668352,47,Rock
